year,count_date,hour,region_name,local_authority_id,local_authority_name,road_name,road_category,road_type,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,LGVs,HGVs_2_rigid_axle,HGVs_3_rigid_axle,HGVs_4_or_more_rigid_axle,HGVs_3_or_4_articulated_axle,HGVs_5_articulated_axle,HGVs_6_articulated_axle,all_HGVs,all_motor_vehicles
2016,5/26/2016,12,London,121,Enfield,A10,PA,Major,17,725,20,198,19,4,7,4,2,3,39,999
2016,5/26/2016,13,London,121,Enfield,A10,PA,Major,17,886,25,229,15,1,3,0,7,4,30,1187
2016,5/26/2016,14,London,121,Enfield,A10,PA,Major,21,969,23,296,17,9,4,0,2,2,34,1343
2016,5/26/2016,15,London,121,Enfield,A10,PA,Major,29,903,26,272,11,9,5,1,6,4,36,1266
2016,5/26/2016,16,London,121,Enfield,A10,PA,Major,33,908,32,289,10,2,0,0,2,2,16,1278
2016,5/26/2016,17,London,121,Enfield,A10,PA,Major,55,801,29,253,13,0,0,0,2,0,15,1153
2016,5/26/2016,18,London,121,Enfield,A10,PA,Major,39,822,28,157,10,2,0,1,1,0,14,1060
2016,5/26/2016,7,London,121,Enfield,A10,PA,Major,54,1233,29,330,23,2,5,0,1,6,37,1683
2016,5/26/2016,8,London,121,Enfield,A10,PA,Major,32,1166,31,234,21,4,3,1,1,5,35,1498
2016,5/26/2016,9,London,121,Enfield,A10,PA,Major,27,1142,32,292,23,12,9,0,5,4,53,1546
2016,5/26/2016,10,London,121,Enfield,A10,PA,Major,13,901,20,212,18,7,4,0,3,6,38,1184
2016,5/26/2016,11,London,121,Enfield,A10,PA,Major,11,934,20,215,13,3,2,0,2,7,27,1207
2016,5/26/2016,12,London,121,Enfield,A10,PA,Major,15,899,23,216,20,4,4,0,2,3,33,1186
2016,5/26/2016,13,London,121,Enfield,A10,PA,Major,20,927,26,160,23,2,8,0,1,8,42,1175
2016,5/26/2016,14,London,121,Enfield,A10,PA,Major,17,902,36,130,22,3,1,0,1,3,30,1115
2016,5/26/2016,15,London,121,Enfield,A10,PA,Major,13,926,39,149,14,1,6,0,0,2,23,1150
2016,5/26/2016,16,London,121,Enfield,A10,PA,Major,29,1058,25,173,15,2,3,1,0,5,26,1311
2016,5/26/2016,17,London,121,Enfield,A10,PA,Major,28,1188,26,108,11,0,1,0,2,0,14,1364
2016,5/26/2016,18,London,121,Enfield,A10,PA,Major,18,1294,23,103,13,0,1,0,0,2,16,1454
2016,5/26/2016,7,London,121,Enfield,A10,PA,Major,28,937,29,150,16,1,5,1,3,1,27,1171
2016,5/26/2016,8,London,121,Enfield,A10,PA,Major,15,808,25,151,16,2,3,0,4,1,26,1025
2023,9/26/2023,7,London,93,Tower Hamlets,A12,PA,Major,82,1478,16,850,92,12,31,3,3,4,145,2571
2023,9/26/2023,8,London,93,Tower Hamlets,A12,PA,Major,53,1803,9,721,107,15,37,4,2,6,171,2757
2023,9/26/2023,9,London,93,Tower Hamlets,A12,PA,Major,48,1634,14,645,124,17,42,6,3,14,206,2547
2023,9/26/2023,10,London,93,Tower Hamlets,A12,PA,Major,54,1524,9,628,115,16,46,1,4,7,189,2404
2023,9/26/2023,11,London,93,Tower Hamlets,A12,PA,Major,54,1457,10,564,110,20,41,2,4,8,185,2270
2023,9/26/2023,12,London,93,Tower Hamlets,A12,PA,Major,74,1506,10,567,142,19,48,5,3,9,226,2383
2023,9/26/2023,13,London,93,Tower Hamlets,A12,PA,Major,82,1590,8,557,114,13,44,2,2,9,184,2421
2023,9/26/2023,14,London,93,Tower Hamlets,A12,PA,Major,72,1648,17,548,107,16,49,2,3,4,181,2466
2023,9/26/2023,15,London,93,Tower Hamlets,A12,PA,Major,91,1803,14,558,94,7,21,2,5,2,131,2597
2023,9/26/2023,16,London,93,Tower Hamlets,A12,PA,Major,84,1907,17,515,46,4,11,2,2,4,69,2592
2023,9/26/2023,17,London,93,Tower Hamlets,A12,PA,Major,99,2012,4,305,41,4,4,2,1,1,53,2473
2023,9/26/2023,18,London,93,Tower Hamlets,A12,PA,Major,103,2156,6,287,34,3,5,1,6,3,52,2604
2023,9/26/2023,7,London,93,Tower Hamlets,A12,PA,Major,80,1776,14,683,112,12,26,7,2,13,172,2725
2023,9/26/2023,8,London,93,Tower Hamlets,A12,PA,Major,56,1910,9,618,96,13,31,5,3,9,157,2750
2023,9/26/2023,9,London,93,Tower Hamlets,A12,PA,Major,56,1611,15,604,139,18,30,2,2,24,215,2501
2023,9/26/2023,10,London,93,Tower Hamlets,A12,PA,Major,50,1326,4,559,126,18,44,3,3,30,224,2163
2023,9/26/2023,11,London,93,Tower Hamlets,A12,PA,Major,71,1451,8,645,136,19,38,0,2,24,219,2394
2023,9/26/2023,12,London,93,Tower Hamlets,A12,PA,Major,77,1524,8,654,142,27,53,2,6,30,260,2523
2023,9/26/2023,13,London,93,Tower Hamlets,A12,PA,Major,79,1495,7,642,117,11,65,2,5,25,225,2448
2023,9/26/2023,14,London,93,Tower Hamlets,A12,PA,Major,81,1553,13,663,100,15,53,3,5,16,192,2502
2023,9/26/2023,15,London,93,Tower Hamlets,A12,PA,Major,88,1374,11,619,64,5,45,1,1,14,130,2222
2023,9/26/2023,16,London,93,Tower Hamlets,A12,PA,Major,91,1407,14,494,44,2,15,2,1,8,72,2078
2023,9/26/2023,17,London,93,Tower Hamlets,A12,PA,Major,100,1611,9,390,42,1,11,3,3,6,66,2176
2023,9/26/2023,18,London,93,Tower Hamlets,A12,PA,Major,106,1812,9,228,28,2,6,2,1,5,44,2199
2016,9/20/2016,7,London,124,Redbridge,A11,PA,Major,3,286,6,30,3,1,0,0,0,0,4,329
2016,9/20/2016,8,London,124,Redbridge,A11,PA,Major,2,393,10,28,4,2,1,1,2,0,10,443
2016,9/20/2016,9,London,124,Redbridge,A11,PA,Major,1,385,8,49,8,0,0,1,1,0,10,453
2016,9/20/2016,10,London,124,Redbridge,A11,PA,Major,5,361,12,47,9,2,1,0,0,0,12,437
2016,9/20/2016,11,London,124,Redbridge,A11,PA,Major,4,403,15,76,8,4,2,0,0,0,14,512
2016,9/20/2016,12,London,124,Redbridge,A11,PA,Major,4,472,9,62,8,1,0,0,1,0,10,557
2016,9/20/2016,13,London,124,Redbridge,A11,PA,Major,5,493,9,60,3,1,0,1,1,1,7,574
2016,9/20/2016,14,London,124,Redbridge,A11,PA,Major,3,512,9,78,7,0,1,0,0,0,8,610
2016,9/20/2016,15,London,124,Redbridge,A11,PA,Major,7,520,8,82,6,0,0,1,0,0,7,624
2016,9/20/2016,16,London,124,Redbridge,A11,PA,Major,23,541,9,105,8,0,0,1,0,0,9,687
2016,9/20/2016,17,London,124,Redbridge,A11,PA,Major,15,780,10,93,2,0,0,0,0,0,2,900
2016,9/20/2016,18,London,124,Redbridge,A11,PA,Major,20,675,12,90,0,0,0,0,0,0,0,797
2016,9/20/2016,7,London,124,Redbridge,A11,PA,Major,33,591,9,154,8,1,0,2,1,0,12,799
2016,9/20/2016,8,London,124,Redbridge,A11,PA,Major,21,753,9,79,2,1,0,4,0,0,7,869
2016,9/20/2016,9,London,124,Redbridge,A11,PA,Major,10,584,12,78,8,0,2,0,0,0,10,694
2016,9/20/2016,10,London,124,Redbridge,A11,PA,Major,7,545,15,77,4,3,0,0,0,1,8,652
2016,9/20/2016,11,London,124,Redbridge,A11,PA,Major,4,545,13,70,7,1,1,1,0,1,11,643
2016,9/20/2016,12,London,124,Redbridge,A11,PA,Major,6,490,14,66,3,1,1,3,0,1,9,585
2016,9/20/2016,13,London,124,Redbridge,A11,PA,Major,5,484,15,58,3,0,2,0,0,1,6,568
2016,9/20/2016,14,London,124,Redbridge,A11,PA,Major,4,489,13,56,5,3,2,0,0,0,10,572
2016,9/20/2016,15,London,124,Redbridge,A11,PA,Major,8,526,13,46,2,0,2,0,0,0,4,597
2016,9/20/2016,16,London,124,Redbridge,A11,PA,Major,5,601,13,52,2,0,1,1,0,0,4,675
2016,9/20/2016,17,London,124,Redbridge,A11,PA,Major,10,575,12,57,5,0,1,0,0,0,6,660
2016,9/20/2016,18,London,124,Redbridge,A11,PA,Major,6,486,10,53,0,0,0,0,0,0,0,555
2022,6/14/2022,11,London,96,Islington,A1,PA,Major,50,446,28,208,45,2,3,1,0,2,53,785
2022,6/14/2022,12,London,96,Islington,A1,PA,Major,69,494,35,190,52,2,2,1,0,1,58,846
2022,6/14/2022,13,London,96,Islington,A1,PA,Major,74,519,33,159,30,1,2,2,3,1,39,824
2022,6/14/2022,14,London,96,Islington,A1,PA,Major,57,512,36,200,27,3,3,0,0,1,34,839
2022,6/14/2022,15,London,96,Islington,A1,PA,Major,61,521,38,194,24,5,1,2,3,0,35,849
2022,6/14/2022,16,London,96,Islington,A1,PA,Major,98,533,33,163,19,3,0,3,4,0,29,856
2022,6/14/2022,17,London,96,Islington,A1,PA,Major,98,597,33,147,14,0,1,1,0,0,16,891
2022,6/14/2022,18,London,96,Islington,A1,PA,Major,125,620,34,86,11,1,0,2,2,2,18,883
2022,6/14/2022,7,London,96,Islington,A1,PA,Major,75,462,33,262,50,3,5,6,2,1,67,899
2022,6/14/2022,8,London,96,Islington,A1,PA,Major,89,444,38,235,46,4,4,2,1,4,61,867
2022,6/14/2022,9,London,96,Islington,A1,PA,Major,51,547,39,249,46,6,3,1,0,2,58,944
2022,6/14/2022,10,London,96,Islington,A1,PA,Major,61,441,37,223,63,5,3,4,3,8,86,848
2022,6/14/2022,11,London,96,Islington,A1,PA,Major,57,430,37,226,43,4,2,2,3,2,56,806
2022,6/14/2022,12,London,96,Islington,A1,PA,Major,90,490,30,191,44,3,4,2,3,1,57,858
2022,6/14/2022,13,London,96,Islington,A1,PA,Major,74,428,36,189,31,0,2,0,3,3,39,766
2022,6/14/2022,14,London,96,Islington,A1,PA,Major,77,450,39,169,20,1,2,1,0,1,25,760
2022,6/14/2022,15,London,96,Islington,A1,PA,Major,73,527,41,180,19,1,0,1,0,0,21,842
2022,6/14/2022,16,London,96,Islington,A1,PA,Major,65,554,32,131,15,1,1,0,1,2,20,802
2022,6/14/2022,17,London,96,Islington,A1,PA,Major,77,571,31,94,16,1,0,1,1,0,19,792
2022,6/14/2022,18,London,96,Islington,A1,PA,Major,113,646,36,68,11,0,1,0,1,1,14,877
2022,6/14/2022,7,London,96,Islington,A1,PA,Major,40,452,31,137,27,3,1,5,0,0,36,696
2022,6/14/2022,8,London,96,Islington,A1,PA,Major,25,491,37,146,28,4,4,3,1,1,41,740
2022,6/14/2022,9,London,96,Islington,A1,PA,Major,34,447,42,166,49,2,4,1,1,2,59,748
2022,6/14/2022,10,London,96,Islington,A1,PA,Major,24,457,37,176,40,4,5,2,1,1,53,747
2016,5/20/2016,7,London,104,Lewisham,A21,PA,Major,33,608,28,142,35,1,2,0,0,0,38,849
2016,5/20/2016,8,London,104,Lewisham,A21,PA,Major,40,623,22,104,25,0,1,0,0,5,31,820
2016,5/20/2016,9,London,104,Lewisham,A21,PA,Major,30,561,29,115,17,4,0,1,1,5,28,763
2016,5/20/2016,10,London,104,Lewisham,A21,PA,Major,11,565,25,103,28,1,1,2,2,1,35,739
2016,5/20/2016,11,London,104,Lewisham,A21,PA,Major,12,620,21,107,20,1,2,2,2,3,30,790
2016,5/20/2016,12,London,104,Lewisham,A21,PA,Major,12,603,22,111,17,4,3,0,0,2,26,774
2016,5/20/2016,13,London,104,Lewisham,A21,PA,Major,19,636,28,94,18,0,1,2,2,0,23,800
2016,5/20/2016,14,London,104,Lewisham,A21,PA,Major,21,679,21,70,13,3,0,0,1,2,19,810
2016,5/20/2016,15,London,104,Lewisham,A21,PA,Major,19,507,32,66,16,2,1,0,0,1,20,644
2016,5/20/2016,16,London,104,Lewisham,A21,PA,Major,22,804,35,75,16,1,1,0,0,0,18,954
2016,5/20/2016,17,London,104,Lewisham,A21,PA,Major,17,907,22,75,14,1,0,0,1,0,16,1037
2016,5/20/2016,18,London,104,Lewisham,A21,PA,Major,18,916,26,56,14,0,0,2,1,1,18,1034
2016,5/20/2016,7,London,104,Lewisham,A21,PA,Major,6,456,27,101,22,3,1,2,1,4,33,623
2016,5/20/2016,8,London,104,Lewisham,A21,PA,Major,12,546,28,104,15,1,0,0,1,2,19,709
2016,5/20/2016,9,London,104,Lewisham,A21,PA,Major,18,533,26,112,26,0,0,0,3,1,30,719
2016,5/20/2016,10,London,104,Lewisham,A21,PA,Major,19,483,23,102,14,2,1,0,1,1,19,646
2016,5/20/2016,11,London,104,Lewisham,A21,PA,Major,19,493,23,98,18,2,3,2,1,0,26,659
2016,5/20/2016,12,London,104,Lewisham,A21,PA,Major,10,521,21,88,18,1,2,0,2,2,25,665
2016,5/20/2016,13,London,104,Lewisham,A21,PA,Major,21,518,26,92,15,2,3,1,1,0,22,679
2016,5/20/2016,14,London,104,Lewisham,A21,PA,Major,15,651,35,104,26,1,1,2,3,0,33,838
2016,5/20/2016,15,London,104,Lewisham,A21,PA,Major,25,633,31,105,21,0,1,0,0,0,22,816
2016,5/20/2016,16,London,104,Lewisham,A21,PA,Major,33,550,19,72,11,0,2,0,1,0,14,688
2016,5/20/2016,17,London,104,Lewisham,A21,PA,Major,42,768,24,77,13,0,0,2,0,2,17,928
2016,5/20/2016,18,London,104,Lewisham,A21,PA,Major,41,710,23,64,12,1,0,1,0,1,15,853
2016,5/3/2016,7,London,107,Lambeth,A23,PA,Major,177,409,64,198,25,6,2,5,2,0,40,888
2016,5/3/2016,8,London,107,Lambeth,A23,PA,Major,165,460,59,144,18,2,4,3,1,0,28,856
2016,5/3/2016,9,London,107,Lambeth,A23,PA,Major,81,343,55,151,13,6,2,1,0,0,22,652
2016,5/3/2016,10,London,107,Lambeth,A23,PA,Major,26,262,45,117,34,2,1,2,0,0,39,489
2016,5/3/2016,11,London,107,Lambeth,A23,PA,Major,41,250,52,107,17,3,0,3,0,0,23,473
2016,5/3/2016,12,London,107,Lambeth,A23,PA,Major,38,281,43,111,16,4,1,1,2,1,25,498
2016,5/3/2016,13,London,107,Lambeth,A23,PA,Major,26,256,47,102,33,2,0,3,0,1,39,470
2016,5/3/2016,14,London,107,Lambeth,A23,PA,Major,28,287,43,113,9,2,2,0,0,0,13,484
2016,5/3/2016,15,London,107,Lambeth,A23,PA,Major,29,321,50,99,15,0,0,0,1,2,18,517
2016,5/3/2016,16,London,107,Lambeth,A23,PA,Major,28,322,55,69,13,1,1,0,0,0,15,489
2016,5/3/2016,17,London,107,Lambeth,A23,PA,Major,45,373,44,78,5,0,0,0,1,0,6,546
2016,5/3/2016,18,London,107,Lambeth,A23,PA,Major,31,464,43,74,2,0,0,1,1,0,4,616
2016,5/3/2016,7,London,107,Lambeth,A23,PA,Major,23,235,37,115,9,2,1,1,1,0,14,424
2016,5/3/2016,8,London,107,Lambeth,A23,PA,Major,15,294,44,110,10,3,4,0,2,1,20,483
2016,5/3/2016,9,London,107,Lambeth,A23,PA,Major,14,284,56,108,21,5,1,3,0,0,30,492
2016,5/3/2016,10,London,107,Lambeth,A23,PA,Major,19,240,43,104,15,6,5,1,0,1,28,434
2016,5/3/2016,11,London,107,Lambeth,A23,PA,Major,28,252,48,159,25,0,1,2,1,1,30,517
2016,5/3/2016,12,London,107,Lambeth,A23,PA,Major,19,262,41,106,39,9,3,3,3,1,58,486
2016,5/3/2016,13,London,107,Lambeth,A23,PA,Major,37,288,47,160,13,0,4,2,2,0,21,553
2016,5/3/2016,14,London,107,Lambeth,A23,PA,Major,35,298,45,157,20,3,2,0,1,1,27,562
2016,5/3/2016,15,London,107,Lambeth,A23,PA,Major,39,394,51,109,28,1,0,1,2,0,32,625
2016,5/3/2016,16,London,107,Lambeth,A23,PA,Major,112,348,49,155,4,2,1,0,0,1,8,672
2016,5/3/2016,17,London,107,Lambeth,A23,PA,Major,130,379,55,107,3,0,0,1,0,0,4,675
2016,5/3/2016,18,London,107,Lambeth,A23,PA,Major,156,370,49,85,5,0,1,0,0,0,6,666
2016,4/26/2016,7,London,109,Westminster,A40,PA,Major,11,43,114,18,3,1,0,0,0,0,4,190
2016,4/26/2016,8,London,109,Westminster,A40,PA,Major,14,47,103,16,4,0,0,0,0,0,4,184
2016,4/26/2016,9,London,109,Westminster,A40,PA,Major,11,54,112,10,0,0,0,1,0,0,1,188
2016,4/26/2016,10,London,109,Westminster,A40,PA,Major,3,109,108,20,2,0,0,0,0,0,2,242
2016,4/26/2016,11,London,109,Westminster,A40,PA,Major,7,167,88,17,3,1,0,0,0,0,4,283
2016,4/26/2016,12,London,109,Westminster,A40,PA,Major,7,124,113,7,2,0,0,0,0,0,2,253
2016,4/26/2016,13,London,109,Westminster,A40,PA,Major,5,162,86,10,1,0,0,0,0,0,1,264
2016,4/26/2016,14,London,109,Westminster,A40,PA,Major,5,141,95,9,0,0,0,0,0,0,0,250
2016,4/26/2016,15,London,109,Westminster,A40,PA,Major,4,175,118,8,1,0,0,0,0,0,1,306
2016,4/26/2016,16,London,109,Westminster,A40,PA,Major,4,199,113,6,1,0,0,1,0,0,2,324
2016,4/26/2016,17,London,109,Westminster,A40,PA,Major,9,192,120,4,0,0,0,0,0,0,0,325
2016,4/26/2016,18,London,109,Westminster,A40,PA,Major,6,203,119,3,1,1,0,0,0,0,2,333
2016,4/26/2016,7,London,109,Westminster,A40,PA,Major,7,44,89,9,2,0,1,0,0,0,3,152
2016,4/26/2016,8,London,109,Westminster,A40,PA,Major,8,56,96,2,2,0,0,0,0,0,2,164
2016,4/26/2016,9,London,109,Westminster,A40,PA,Major,2,66,126,8,0,1,0,0,0,0,1,203
2016,4/26/2016,10,London,109,Westminster,A40,PA,Major,2,87,87,9,0,1,0,0,0,0,1,186
2016,4/26/2016,11,London,109,Westminster,A40,PA,Major,6,131,96,6,0,0,0,0,0,0,0,239
2016,4/26/2016,12,London,109,Westminster,A40,PA,Major,1,140,113,4,0,0,0,0,0,0,0,258
2016,4/26/2016,13,London,109,Westminster,A40,PA,Major,4,154,120,8,1,1,0,0,0,0,2,288
2016,4/26/2016,14,London,109,Westminster,A40,PA,Major,2,222,135,5,3,0,0,0,0,0,3,367
2016,4/26/2016,15,London,109,Westminster,A40,PA,Major,9,192,130,6,1,0,0,0,0,0,1,338
2016,4/26/2016,16,London,109,Westminster,A40,PA,Major,7,214,107,3,0,0,0,0,0,0,0,331
2016,4/26/2016,17,London,109,Westminster,A40,PA,Major,8,184,132,2,0,0,0,0,0,0,0,326
2016,4/26/2016,18,London,109,Westminster,A40,PA,Major,9,234,194,12,2,1,0,0,0,0,3,452
2022,3/28/2022,7,London,57,Barnet,A1,PA,Major,57,2228,15,776,138,8,29,5,5,30,215,3291
2022,3/28/2022,8,London,57,Barnet,A1,PA,Major,38,2095,18,826,169,13,36,8,11,35,272,3249
2022,3/28/2022,9,London,57,Barnet,A1,PA,Major,38,2003,16,718,189,22,31,11,12,49,314,3089
2022,3/28/2022,10,London,57,Barnet,A1,PA,Major,49,2068,17,745,178,16,28,7,9,54,292,3171
2022,3/28/2022,11,London,57,Barnet,A1,PA,Major,43,2103,15,657,171,15,35,8,10,52,291,3109
2022,3/28/2022,12,London,57,Barnet,A1,PA,Major,59,2181,18,669,158,10,37,5,9,58,277,3204
2022,3/28/2022,13,London,57,Barnet,A1,PA,Major,43,2261,13,630,128,6,32,4,8,48,226,3173
2022,3/28/2022,14,London,57,Barnet,A1,PA,Major,66,2517,16,670,110,9,24,6,6,18,173,3442
2022,3/28/2022,15,London,57,Barnet,A1,PA,Major,90,2656,21,652,77,4,12,1,7,12,113,3532
2022,3/28/2022,16,London,57,Barnet,A1,PA,Major,96,2792,20,499,52,0,1,5,5,10,73,3480
2022,3/28/2022,17,London,57,Barnet,A1,PA,Major,100,2815,17,367,46,0,5,3,3,14,71,3370
2022,3/28/2022,18,London,57,Barnet,A1,PA,Major,59,2645,17,276,54,3,2,4,4,15,82,3079
2022,3/28/2022,7,London,57,Barnet,A1,PA,Major,73,2682,17,733,138,21,25,7,8,18,217,3722
2022,3/28/2022,8,London,57,Barnet,A1,PA,Major,49,2585,16,754,157,11,30,4,10,25,237,3641
2022,3/28/2022,9,London,57,Barnet,A1,PA,Major,38,2391,19,805,186,13,32,1,13,32,277,3530
2022,3/28/2022,10,London,57,Barnet,A1,PA,Major,57,2386,11,800,178,14,27,1,15,31,266,3520
2022,3/28/2022,11,London,57,Barnet,A1,PA,Major,43,2493,16,821,165,24,26,2,9,46,272,3645
2022,3/28/2022,12,London,57,Barnet,A1,PA,Major,51,2435,17,742,181,13,36,6,4,32,272,3517
2022,3/28/2022,13,London,57,Barnet,A1,PA,Major,53,2488,19,827,182,7,32,2,8,36,267,3654
2022,3/28/2022,14,London,57,Barnet,A1,PA,Major,57,2655,19,867,132,11,35,4,9,23,214,3812
2022,3/28/2022,15,London,57,Barnet,A1,PA,Major,88,2885,20,909,102,6,18,4,2,13,145,4047
2022,3/28/2022,16,London,57,Barnet,A1,PA,Major,110,2903,20,754,64,7,10,2,3,20,106,3893
2022,3/28/2022,17,London,57,Barnet,A1,PA,Major,97,3224,18,505,51,4,2,3,3,10,73,3917
2022,3/28/2022,18,London,57,Barnet,A1,PA,Major,63,2631,18,346,48,0,5,8,9,16,86,3144
2016,10/17/2016,7,London,165,Haringey,A103,PA,Major,17,251,11,45,5,4,0,0,0,0,9,333
2016,10/17/2016,8,London,165,Haringey,A103,PA,Major,7,283,12,53,2,0,2,0,0,0,4,359
2016,10/17/2016,9,London,165,Haringey,A103,PA,Major,9,262,14,48,5,1,3,0,0,1,10,343
2016,10/17/2016,10,London,165,Haringey,A103,PA,Major,5,230,11,93,7,1,6,0,0,0,14,353
2016,10/17/2016,11,London,165,Haringey,A103,PA,Major,3,244,9,61,5,1,5,0,0,0,11,328
2016,10/17/2016,12,London,165,Haringey,A103,PA,Major,10,248,12,87,8,1,8,0,0,0,17,374
2016,10/17/2016,13,London,165,Haringey,A103,PA,Major,10,255,9,98,5,0,3,0,0,0,8,380
2016,10/17/2016,14,London,165,Haringey,A103,PA,Major,14,260,9,91,9,2,3,0,0,0,14,388
2016,10/17/2016,15,London,165,Haringey,A103,PA,Major,22,339,10,104,11,2,3,0,0,0,16,491
2016,10/17/2016,16,London,165,Haringey,A103,PA,Major,24,396,11,111,13,1,1,0,0,0,15,557
2016,10/17/2016,17,London,165,Haringey,A103,PA,Major,25,379,10,86,6,0,4,0,0,1,11,511
2016,10/17/2016,18,London,165,Haringey,A103,PA,Major,9,303,15,51,2,0,0,0,0,0,2,380
2016,10/17/2016,7,London,165,Haringey,A103,PA,Major,18,491,12,240,15,1,2,0,0,0,18,779
2016,10/17/2016,8,London,165,Haringey,A103,PA,Major,34,425,15,133,23,3,8,0,0,1,35,642
2016,10/17/2016,9,London,165,Haringey,A103,PA,Major,25,434,10,135,9,2,4,0,0,1,16,620
2016,10/17/2016,10,London,165,Haringey,A103,PA,Major,17,372,10,111,8,2,7,0,0,0,17,527
2016,10/17/2016,11,London,165,Haringey,A103,PA,Major,14,317,10,112,6,3,8,0,1,0,18,471
2016,10/17/2016,12,London,165,Haringey,A103,PA,Major,11,287,10,98,9,1,7,0,0,0,17,423
2016,10/17/2016,13,London,165,Haringey,A103,PA,Major,15,306,10,99,3,1,6,0,0,0,10,440
2016,10/17/2016,14,London,165,Haringey,A103,PA,Major,20,346,11,66,9,1,3,0,0,0,13,456
2016,10/17/2016,15,London,165,Haringey,A103,PA,Major,17,303,12,74,7,0,6,1,0,0,14,420
2016,10/17/2016,16,London,165,Haringey,A103,PA,Major,19,331,10,70,5,1,2,0,1,0,9,439
2016,10/17/2016,17,London,165,Haringey,A103,PA,Major,28,367,11,48,1,0,0,0,0,0,1,455
2016,10/17/2016,18,London,165,Haringey,A103,PA,Major,22,383,9,52,2,0,0,0,0,0,2,468
2016,7/4/2016,7,London,125,Waltham Forest,A112,PA,Major,5,248,33,50,3,3,4,0,1,1,12,348
2016,7/4/2016,8,London,125,Waltham Forest,A112,PA,Major,4,380,35,71,6,0,3,0,0,0,9,499
2016,7/4/2016,9,London,125,Waltham Forest,A112,PA,Major,5,310,28,66,6,1,0,2,0,0,9,418
2016,7/4/2016,10,London,125,Waltham Forest,A112,PA,Major,1,299,27,75,5,0,0,0,0,0,5,407
2016,7/4/2016,11,London,125,Waltham Forest,A112,PA,Major,5,313,30,57,5,1,1,0,0,0,7,412
2016,7/4/2016,12,London,125,Waltham Forest,A112,PA,Major,1,333,32,70,8,2,1,0,0,2,13,449
2016,7/4/2016,13,London,125,Waltham Forest,A112,PA,Major,2,284,38,33,5,3,0,0,0,0,8,365
2016,7/4/2016,14,London,125,Waltham Forest,A112,PA,Major,1,474,46,53,6,2,3,0,0,0,11,585
2016,7/4/2016,15,London,125,Waltham Forest,A112,PA,Major,6,415,38,47,5,0,0,0,0,0,5,511
2016,7/4/2016,16,London,125,Waltham Forest,A112,PA,Major,13,521,25,57,5,0,0,0,0,0,5,621
2016,7/4/2016,17,London,125,Waltham Forest,A112,PA,Major,8,544,30,39,0,0,0,0,0,1,1,622
2016,7/4/2016,18,London,125,Waltham Forest,A112,PA,Major,3,439,22,31,2,0,1,0,0,0,3,498
2016,7/4/2016,7,London,125,Waltham Forest,A112,PA,Major,11,388,30,93,9,0,0,0,0,0,9,531
2016,7/4/2016,8,London,125,Waltham Forest,A112,PA,Major,10,570,38,97,5,0,3,1,1,0,10,725
2016,7/4/2016,9,London,125,Waltham Forest,A112,PA,Major,3,531,38,99,10,1,0,0,0,2,13,684
2016,7/4/2016,14,London,125,Waltham Forest,A112,PA,Major,7,407,36,81,7,4,0,0,0,0,11,542
2016,7/4/2016,15,London,125,Waltham Forest,A112,PA,Major,7,471,36,59,6,1,0,2,0,0,9,582
2016,7/4/2016,16,London,125,Waltham Forest,A112,PA,Major,11,448,42,58,1,0,0,0,1,1,3,562
2016,7/4/2016,17,London,125,Waltham Forest,A112,PA,Major,21,501,35,60,2,2,0,0,0,1,5,622
2016,7/4/2016,18,London,125,Waltham Forest,A112,PA,Major,12,506,33,49,1,0,0,1,0,0,2,602
2016,7/4/2016,10,London,125,Waltham Forest,A112,PA,Major,6,425,35,83,11,3,0,0,1,0,15,564
2016,7/4/2016,11,London,125,Waltham Forest,A112,PA,Major,5,449,32,84,11,1,0,0,1,1,14,584
2016,7/4/2016,12,London,125,Waltham Forest,A112,PA,Major,5,394,31,77,8,2,1,1,0,2,14,521
2016,7/4/2016,13,London,125,Waltham Forest,A112,PA,Major,6,457,35,80,11,6,2,0,0,0,19,597
2016,10/12/2016,13,London,124,Redbridge,A114,PA,Major,10,623,17,116,8,3,2,0,0,0,13,779
2016,10/12/2016,14,London,124,Redbridge,A114,PA,Major,10,801,20,141,5,1,0,2,1,0,9,981
2016,10/12/2016,15,London,124,Redbridge,A114,PA,Major,19,705,20,149,9,0,1,0,0,0,10,903
2016,10/12/2016,16,London,124,Redbridge,A114,PA,Major,17,710,20,136,4,0,0,0,0,0,4,887
2016,10/12/2016,17,London,124,Redbridge,A114,PA,Major,23,760,14,107,3,0,0,0,0,0,3,907
2016,10/12/2016,18,London,124,Redbridge,A114,PA,Major,14,781,17,76,2,0,0,0,0,0,2,890
2016,10/12/2016,7,London,124,Redbridge,A114,PA,Major,12,516,16,111,3,1,0,0,0,0,4,659
2016,10/12/2016,8,London,124,Redbridge,A114,PA,Major,9,700,17,127,5,1,3,2,0,1,12,865
2016,10/12/2016,9,London,124,Redbridge,A114,PA,Major,5,575,13,116,8,2,1,0,2,1,14,723
2016,10/12/2016,10,London,124,Redbridge,A114,PA,Major,6,557,15,96,11,4,0,1,0,1,17,691
2016,10/12/2016,11,London,124,Redbridge,A114,PA,Major,7,512,19,128,9,0,1,1,0,0,11,677
2016,10/12/2016,12,London,124,Redbridge,A114,PA,Major,8,589,16,90,5,0,1,0,0,0,6,709
